BSN;Name;PLZ;Adresse;Telefon;Fax;eMail;Internet
10G07;Karl-Friedrich-Friesen-Grundschule;12687;Max-Herrmann-Str. 5;9328095;93492519;K.-F.-Friesen-Grundschule@t-online.de;
10G08;Wilhelm-Busch-Grundschule;12679;Parsteiner Ring 24;9309587;93491017;Wilhelm-Busch-GS@t-online.de;
10G09;Grundschule am Bürgerpark;12679;Jan-Petersen-Str. 18 B;9309864;93663960;sek10G09@t-online.de;http://www.gs-am-buergerpark.cidsnet.de
10G10;Peter-Pan-Grundschule;12679;Stolzenhagener Str. 9;9358038;93668361;ppg10G10@gmx.de;http://www.peter-pan-grundschule.de
10G11;Grundschule an der Mühle;12685;Kienbergstr. 59;5416028;5415108;email@grundschule-muehle.de;
10G12;Grundschule an der Geißenweide;12685;Amanlisweg 40;5429057;54986513;grundschule.geissenweide.cids@t-online.de ;http://www.geissenweide.cidsnet.de
10G13;Johann-Strauss-Grundschule;12683;Cecilienstr. 81;54181-66;54181-88;johannstrauss@online.de;http://www.strauss.cidsnet.de
10G14;Grundschule unter dem Regenbogen;12681;Murtzaner Ring 37;54989880;54989880-116;G._unter_dem_Regenbogen@web.de;http://www.grundschule-unterm-regenbogen.de
10G16;Grundschule am Fuchsberg;12683;Dankratweg 19;5142954;51068776;Grundschule_am_Fuchsberg.cids@t-online.de;http://www.g-am-fuchsberg.cidsnet.de
10G17;Beatrix-Potter-Grundschule;12629;Ludwigsfelder Str. 7;9939018;99285192;beatrix-potter-schule-sekr@web.de;http://www.beatrix-potter-grundschule.cidsnet.de
10G18;Pusteblume-Grundschule;12627;Kastanienallee 61;91141891;91141892;pusteblume-grundschule.cids@t-online.de;http://www.pusteblume.cidsnet.de
10G19;Bücherwurm-Schule am Weiher (Grundschule);12627;Eilenburger Str. 1;9918148;99283512;buecherwurm-grundschule@t-online.de;http://www.buecherwurm-grundschule.de
10G22;Kolibri-Grundschule;12627;Schönewalder Str. 9;9989232;94395872;Kolibri-Grundschule@freenet.de;http://www.kolibri-grundschule.de
10G25;Grundschule am Schleipfuhl;12627;Nossener Str. 85;9917101;99278631;schulleitung@schleipfuhl.schule.berlin.de;http://www.Grundschule-am-Schleipfuhl.de
10G26;Friedrich-Schiller-Grundschule;12623;An der Schule 13-17;5668913;56593680;fsg-seki@web.de;
10G28;Grundschule am Hollerbusch;12619;Erich-Kästner-Str. 64;5615085;55159433;28G@arcor.de;http://www.hollerbusch.cidsnet.de
10G29;Grundschule an der Wuhle;12619;Teterower Ring 79;5612127;56297918;grundschulea.d.wuhle@gmx.de;http://www.grundschuleanderwuhle.cidsnet.de
10G30;Mahlsdorfer Grundschule;12623;Feldrain 47;5627059;54712132;Mahlsdorfer-Grundschule@web.de;http://www.mahlsdorfer-g.cidsnet.de
10G31;Franz-Carl-Achard-Grundschule;12621;Adolfstr. 25;5677339;56591226;info@achard-grundschule.org;http://www.achard-grundschule.org
10G32;Kiekemal-Schule (Grundschule);12623;Hultschiner Damm 219;565978-40;565978-41;kiekemal.grundschule@t-online.de;
10G33;Ulmen-Grundschule;12621;Ulmenstr. 79-85;5677052;56591144;ulmengrundschule-sek@gmx.de;http://www.ulmen-g.cidsnet.de
10G34;34. Schule (Grundschule);12689;Geraer Ring 54;93668090;93668094;mail@schule-am-gruenen-stadtrand.de;http://www.schule-am-gruenen-stadtrand.de
10K01;Rudolf-Virchow-Schule;12679;Glambecker Ring 90;930298180;93029818406;kontakt@rvo-berlin.de;http://www.rvo-berlin.de
10K02;Ernst-Haeckel-Schule;12629;Luckenwalder Str. 53;9909332;99285986;haeckel-os@arcor.de ;http://www.haeckel-os.cidsnet.de
10K03;Kerschensteiner-Schule;12689;Golliner Str. 2;9344992-0;9344992-15;k-iss@gmx.net;http://www.k-iss.de
10K04;Thüringen-Schule (Gemeinschaftsschule);12687;Liebensteiner Str. 24;9327177;9329092;sekretariat@marzahner-gemeinschaftsschule.cidsnet.de;http://www.marzahner-gemeinschafts.schule-berlin.net
10K05;Jean-Piaget-Schule;12629;Mittenwalder Str. 5;9980793;99279059;jean-piaget.oberschule@berlin.de;http://www.piaget-schule-berlin.de
10K06;Georg-Klingenberg-Schule;12683;Alberichstr. 24;51435-37;51435-57;georg-klingenberg-schule@gmx.de;http://www.klingenberg.cidsnet.de
10K07;Caspar-David-Friedrich-Schule;12629;Alte Hellersdorfer Str. 7;5634354;56294021;cdf-schulsekretariat@web.de;http://cdf-oberschule.de
10K08;Johann-Julius-Hecker-Schule;12689;Hohenwalder Str. 2;9302091-0;9302091-41;postfach@hecker-or.cidsnet.de;http://www.hecker-or.cidsnet.de
10K09;Konrad-Wachsmann-Schule;12627;Geithainer Str. 12;9918101;99283875;Konrad-Wachsmann-OS.cids@t-online.de;http://www.kwo.cidsnet.de
10K10;Wolfgang-Amadeus-Mozart-Schule (Gemeinschaftsschule);12627;Cottbusser Str. 23;5612026;56294585;mozart-schule-gemeinschaftsschule@gmx.de;http://www.wam-schule.cidsnet.de
10K11;Marcana-Schule (Gemeinschaftsschule);12689;Flämingstr. 16-18;936687-0;936687-15;marcanaschule@t-online.de;www.marcana-schule.de
10P03;Gesellschaft für Pflege- und Sozialberufe gGmbH;12681;Bitterfelder Str. 13;930207-0;930207-20;info@gfp-berlin.de;http://www.gfp-berlin.de
10P05;BEST-Sabel Grundschule Mahlsdorf;12623;Erich-Baron-Weg 118;99283520;99283522;grundschule@best-sabel.de;http://www.best-sabel.de
10P09;Sabine-Ball-Grundschule;12627;Lichtenhainer Str. 2;4431237-200;4431237-209;sabine-ball@christburg-campus.de;http://www.christburg-campus.de
10P10;Internationale Lomonossow-Schule Berlin-Marzahn (Gemeinschaftsschule);12681;Allee der Kosmonauten 123;311721-85;311721-87;info-marzahn@lomonossow-grundschule.de;http://www.lomonossow-grundschule.de
10P12;Freie Schule am Elsengrund (Integrierte Sekundarschule);12623;Elsenstr. 13 A;9789107-7;9789107-8;info@elsengrund.de;http://freie-schule-am-elsengrund.de
10P13;BEST-Sabel Grundschule Kaulsdorf;12619;Wernerstr. 48;565946-68;565946-67;grundschule-kaulsdorf@best-sabel.de;http://www.best-sabel.de
10P14;bip-Grundschule Berlin Kaulsdorf;12619;Peter-Huchel-Str. 35;929018-40;929018-43;grundschule-kaulsdorf@bip-mail.de;http://www.bip-in-kausldorf.de
10P15;Bildungsinstitut Brückner;12679;Landsberger Allee 467 B;405774-60;405774-49;bib@bib24.com;http://http://www.bildung-brueckner.de
10P17;Grone-Bildungszentren Berlin GmbH - gemeinnützig;12681;Allee der Kosmonauten 35 A;549962-37;549962-40;gropa@grone.de;http://www.inpa-berlin.de
10S04;Schule am Pappelhof;12683;Ketschendorfer Weg 21;5497959-0;5497959-28;Pappelhof.cids@t-online.de;http://schule-am-pappelhof.be.schule.de
10S07;Schule am Rosenhain;12627;Klingenthaler Str. 32;9989181;99278100;10s07@10s07.schule.berlin.de;http://www.rosenhain.cidsnet.de
10S08;Schule am Mummelsoll;12627;Eilenburger Str. 4;9114161-340;9114161-130;mummelsoll@t-online.de;http://www.mummelsoll.de
10Y01;Tagore-Gymnasium;12687;Sella-Hasse-Str. 25;932-1069;932-2025;schulleitung@tagore-schule.de;http://www.tagore-schule.de
10Y02;Otto-Nagel-Gymnasium;12683;Schulstr. 11;5143864;5142816;sekretariat@otto-nagel-gymnasium.de;http://www.otto-nagel-gymnasium.de
10Y03;Wilhelm-von-Siemens-Gymnasium;12683;Allee der Kosmonauten 134;549791340;549791339;info@siemens-gymnasium.de;http://www.Siemens-Gymnasium.de
10Y08;Sartre-Gymnasium;12629;Kyritzer Str. 103;99281416;99281417;sekretariat@sartre-gymnasium.de;http://www.sartre.cidsnet.de
10Y11;Melanchthon-Gymnasium;12627;Adele-Sandrock-Str. 73-75;9918008;99288973;sekretariat@melanchthon-schule-berlin.de;http://www.melanchthon-schule-berlin.de
11A07;Schul- und Leistungssportzentrum Berlin (Sportforum);13053;Fritz-Lesch-Str. 35;98318520-5;98318520-9;sekretariat@slzb.de;http://www.slzb.de
11B01;Hein-Moeller-Schule (OSZ Energietechnik II);10315;Allee der Kosmonauten 18;54933-0;54933-37;sekretariat@hein-moeller-schule.de;http://www.Hein-Moeller-Schule.de
11B02;Max-Taut-Schule (OSZ Gebäude, Umwelt, Technik);10317;Fischerstr. 36;52280-148;52280-161;Schulleitung-MTS@max-taut-schule.de;http://www.max-taut-schule.de
11B04;Friedrich-List-Schule (OSZ Büromanagement und Wirtschaftssprachen);10317;Marktstr. 2-3;557790-60;557790-61;info@fls-berlin.de;www.fls-berlin.de
11G01;Sonnenuhr-Schule (Grundschule);10369;Franz-Jacob-Str. 33;9752028;97895304;Sonnenuhr.Grundschule.cids@t-online.de;http://www.sonnenuhr-schule.de
11G02;Schule am Roederplatz (Grundschule);10367;Bernhard-Bästlein-Str. 22;9721419;97609379;sekretariat-gs-am-roederplatz@t-online.de;http://www.gs-am-roederplatz.cidsnet.de
11G03;Schule im Gutspark (Grundschule);10367;Josef-Orlopp-Str. 20;5588170;5578184;gs-im-gutspark@t-online.de;http://www.grundschule-im-gutspark.de
11G05;Schule auf dem lichten Berg (Grundschule);10365;Atzpodienstr. 19;5558219;55496960;atzpodien-19@versanet.de;http://www.gs-lichtenberg-berlin.de
11G06;Adam-Ries-Schule (Grundschule);10315;Alt-Friedrichsfelde 66;5135123;51009519;sekretariat-11g06@gmx.de;www.adamries.schule.de
11G07;Hermann-Gmeiner-Schule (Grundschule);10365;Harnackstr. 17;5598291;55151567;sekretariat-gmeinergs@t-online.de;http://www.gmeinergs.cidsnet.de
11G08;Robinson-Schule (Grundschule);10317;Wönnichstr. 7;5228089811;5228089814;rob11g08@t-online.de;http://robinson-grundschule-berlin.de
11G09;Bürgermeister-Ziethen-Schule (Grundschule);10315;Massower Str. 39;5251434;51062830;ziethen-g@t-online.de;www.buezie.de
11G10;Schule im Ostseekarree (Grundschule);13051;Barther Str. 27;92403000;92403008;X.G.Barther.Str.27@t-online.de;http://www.schuleimostseekarree.cidsnet.de
11G11;Bernhard-Grzimek-Schule (Grundschule);10319;Sewanstr. 184 ;5120097;50018411;grzimek_schule@t-online.de;http://www.grzimek.schule-berlin.net
11G12;Lew-Tolstoi-Schule (Grundschule);10318;Römerweg 120;5090147;50898373;Sek.Lew-Tolstoi-G@t-online.de;http://www.lew-tolstoi-g.cidsnet.de
11G13;Karlshorster Schule (Grundschule);10318;Lisztstr. 6;5090011;50898509;Sekr.KarlshorsterG@t-online.de;http://www.karlshorster-grundschule.de
11G14;Richard-Wagner-Schule (Grundschule);10318;Ehrenfelsstr. 36;5099078;50014712;info@wagner.cidsnet.de;http://www.wagner.cidsnet.de
11G16;Schule an der Victoriastadt (Grundschule);10317;Nöldnerstr. 44;5107047;5107048;schadvic@t-online.de;http://www.schule-an-der-victoriastadt.cidsnet.de
11G17;Brodowin-Schule (Grundschule);13055;Liebenwalder Str. 22;9864058;98317794;brodowinschule@t-online.de;http://www.brodowinschule.de
11G18;Schule am Wilhelmsberg (Grundschule);13055;Sandinostr. 8;9711566;97605323;Wilhelmsberg@t-online.de;http://www.wilhelmsberg.cidsnet.de
11G19;Obersee-Schule (Grundschule);13053;Roedernstr. 69-72;9865038;97895263;Obersee-Grundschule@t-online.de;http://www.obersee-schule.de
11G21;Schule Am Faulen See (Grundschule);13053;Degnerstr. 71;9830610;98306199;schule-am-faulen-see@gmx.de;http://www.schule-am-faulen-see.schule-berlin.net
11G22;Martin-Niemöller-Grundschule;13053;Am Breiten Luch 5;9294089;9295169;MN11G22@t-online.de;http://www.niemoeller-gs.cidsnet.de/conpresso4
11G23;Friedrichsfelder Schule (Grundschule);10315;Lincolnstr. 67;5251639;52279493;Sekretariat11G23@t-online.de;http://www.friedrichsfelder.cidsnet.de
11G25;Schule am Wäldchen (Grundschule);13051;Wustrower Str. 28;92403080;924030837;Grundschule-am-Waeldchen@t-online.de;http://www.schule-am-waeldchen.de
11G26;Randow-Schule (Grundschule);13057;Randowstr. 45;96066-800;96066-802;Randow-Grundschule@t-online.de;http://www.randow-schule.de
11G28;Feldmark-Schule (Grundschule);13057;Wartiner Str. 23;92403710;92403712;Feldmark_Grundschule@t-online.de;http://www.Feldmark-Schule.de
11G29;Matibi-Schule (Grundschule);13059;Prendener Str. 15;9627640;96276419;sekretariat-11G29@t-online.de;http://www.matibi-grundschule.de
11G31;Schmetterlings-Grundschule;10319;Dolgenseestr. 60, Gebäude B;50018-111;50018-342;grundschule31@gmail.com;
11K01;Alexander-Puschkin-Schule;10315;Massower Str. 37;5251-429;5251-390;mail@puschkinschule.eu;http://www.puschkinschule.eu
11K02;Mildred-Harnack-Schule;10365;Schulze-Boysen-Str. 12;5594105;55493344;mho-empfang@t-online.de;http://www.mildredharnack.cidsnet.de
11K04;Gutenberg-Schule;13055;Sandinostr. 10;9711565;97895856;gutenberg-os@t-online.de;http://www.gutenberg-os.de
11K05;Fritz-Reuter-Schule;13059;Prendener Str. 29;962763-0;962763-44;fritz@fritz-reuter-oberschule.de;http://www.Fritz-Reuter-Oberschule.de
11K06;Schule am Rathaus;10367;Rathausstr. 8;5597668;55151000;OberschuleamRathaus@t-online.de;http://www.rathaus.schule-berlin.net
11K07;Vincent-van-Gogh-Schule (Integrierte Sekundarschule);13051;Wustrower Str. 26;924030-20;924030-29;vincent-van-gogh@t-online.de;http://www.vincent-van-gogh.cidsnet.de
11K08;George-Orwell-Schule;10319;Sewanstr. 223;5125027;51099468;info@george-orwell-oberschule.de;http://www.george-orwell-oberschule.de
11K09;Philipp-Reis-Schule (Integrierte Sekundarschule);13055;Werneuchener Str. 15;971049-11;971049-13;info@philipp-reis-oberschule.de;http://www.philipp-reis-oberschule.de
11K10;Grüner Campus Malchow (Gemeinschaftsschule);13051;Malchower Chaussee 2;962485-95;962485-96;schulleiter@gruener-campus-malchow.de;http://www.gruener-campus-malchow.de
11K11;Paul-Schmidt-Schule (Integrierte Sekundarschule);13053;Malchower Weg 54;9864885;97999927;info@paul-schmidt-schule.de;http://www.paul-schmidt-schule.de/
11K12;Paul-und-Charlotte-Kniese-Schule (Gemeinschaftsschule);10319;Erich-Kurz-Str. 6-10;516597-14;516597-16;sekretariat@kniese-schule-berlin.de;http://www.kniese-schule-berlin.de
11P01;Katholische Schule Sankt Mauritius (Grundschule);10365;Schulze-Boysen-Str. 28;55151821;55151827;st-mauritius-grundschule@t-online.de;http://www.st-mauritius-grundschule.de
11P02;bbw Akademie für Betriebswirtschaftliche Weiterbildung GmbH;10318;Rheinpfalzallee 82;50929-403;50929-299;schulsekretariat@bbw-berufliche-schulen.de;http://www.bbw-berufliche Schulen.de
11P03;Evangelische Schule Lichtenberg (Grundschule);10315;Rummelsburger Str. 3;54718014;54718110;info@ev-schule-lichtenberg.de;http://www.ev-schule-lichtenberg.de
11P04;KreativitätsGrundschule Berlin Lichtenberg;10318;Ehrlichstr. 63;34665524;34665527;schule-karlshorst@krea-schulzentrum.de;http://www.krea-schulzentrum.de
11P06;D&B Dienstleistung & Bildung gGmbH;10365;Frankfurter Allee 202;9860090;9818502;post@dub-berlin.de;http://www.dub-berlin.de
11P14;Schulen der BAWI GmbH;10369;Franz-Jacob-Str. 2;27593888;27593889;berlin@bawi-bernau.de;http://www.bawi-bernau.de
11P15;Donner+Kern gGmbH;10367;Möllendorffstr. 48;27591-090;27591-120;gs.b@donner-partner.de;http://www.donner-partner.de
11P17;Pädalogik GmbH Fachschule für Sozialpädagogik;10369;Rudolf-Seiffert-Str. 50 A;3474761-70;3474761-93;schulleitung@paedalogik.de;http://www.paedalogik.de
11P18;Akademie für berufliche Bildung (AFBB) gGmbH;10365;Bornitzstr. 73-75;288869-0;288869-20;berlin@afbb-ggmbh.de;http://www.ausbildung-und-studium.de
11S02;Schule am Fennpfuhl;10369;Alfred-Jung-Str. 19;9720416;97104980;Schule-am-Fennpfuhl@t-online.de;
11S04;Paul-und-Charlotte-Kniese-Schule;10319;Erich-Kurz-Str. 6-10;516597-14;516597-16;sekretariat@kniese-schule-berlin.de;http://www.kniese-schule-berlin.de
11S05;Schule am grünen Grund;10365;Herzbergstr. 79;5436709;54801474;schule-am-gruenen-grund@t-online.de;http://home.t-online.de/home/schule-am-gruenen-grund.cids/
11S06;Selma-Lagerlöf-Schule;10367;Bernhard-Bästlein-Str. 56;9721409;97104940;Sprachheilschule.Lichtenberg@t-online.de;
11S07;Carl-von-Linné-Schule;10367;Paul-Junius-Str. 15;5050960;50509678;info@carl-von-linne-schule.de;http://www.linne-schule.cidsnet.de
11S08;Schule Am Breiten Luch;13053;Am Breiten Luch 19;9295080;96209845;Sekretariat@11S08.schule.berlin.de;http://www.schule-am-breiten-luch.de.vu
11S12;Nils-Holgersson-Schule;10369;Otto-Marquardt-Str. 12-14;5139676;50018292;mail@nils-holgersson-schule-berlin.de;
11Y02;Johann-Gottfried-Herder-Gymnasium;10369;Franz-Jacob-Str. 8;976095-67;976095-69;sekretariat@jgherder.de;http://www.jgherder.de
11Y05;Hans-und-Hilde-Coppi-Oberschule;10318;Römerweg 30-32;5098116;50158007;sekretariat@coppi-gym.de;http://www.coppi-gym.de
11Y09;Barnim-Gymnasium;13057;Ahrensfelder Chaussee 41;936669-0;936669-26;barnim-gym@t-online.de;http://www.barnim-gym.de
11Y10;Manfred-von-Ardenne-Gymnasium;13055;Werneuchener Str. 27-28;9865002;9827769;mva-schule@gmx.de;http://www.ardenne-schule.de
11Y11;Immanuel-Kant-Gymnasium;10317;Lückstr. 63;5139748;51098927;Immanuel-Kant-Oberschule@t-online.de;http://kant.be.schule.de
12B01;Georg-Schlesinger-Schule (OSZ Maschinen- und Fertigungstechnik);13409;Kühleweinstr. 5;497906-0;497906-11;schulbuero@gs-schule.de;http://www.gs-schule.de
12B02;Emil-Fischer-Schule (OSZ Ernährung und Lebensmitteltechnik);13437;Cyclopstr. 1-5;414721-0;414721-93;sekretariat@emilfischerschule.de;http://www.emilfischerschule.de
12B03;Ernst-Litfaß-Schule (OSZ Mediengestaltung und Medientechnologie);13437;Cyclopstr. 1-5;414792-0;414792-21;litfass@ernst-litfass-schule.de;http://www.ernst-litfass-schule.de
12G01;Havelmüller-Grundschule;13507;Namslaustr. 49-57;4322101;43555315;info@havelmueller-grundschule.de;http://havelmueller-grundschule.de
12G02;Grundschule am Schäfersee;13407;Baseler Str. 2-6;4567474;4565038;schulleitung@schaefersee-grundschule.de;http://www.schaefersee-grundschule.de
12G03;Reginhard-Grundschule;13409;Letteallee 39-41;4809636-3;4809636-4;12g03@12g03.schule.berlin.de;http://www.reginhard.cidsnet.de
12G04;Till-Eulenspiegel-Grundschule;13407;Humboldtstr. 8-13;4953050;49875706;verwaltung.eulenspiegel@gmx.de;http://www.eulenspiegel-schule-berlin.de
12G05;Kolumbus-Grundschule;13409;Büchsenweg 23 A;49630-41;49630-42;Kolumbus-Grundschule@t-online.de;http://www.kolumbus.schule-berlin.net
12G06;Hausotter-Grundschule;13409;Hausotterplatz 4;4915012;4914090;hausotter-grundschule@gmx.de;http://www.hausotter-grundschule.cidsnet.de
12G07;Mark-Twain-Grundschule;13403;Auguste-Viktoria-Allee 95;41709571;4136830;schulleitung@twainmail.de;http://www.twainweb.de
12G09;Grundschule an der Peckwisch;13439;Tornower Weg 26-34;41508006;4165114;schulleitung@peckwisch.de;http://www.peckwisch.de
12G10;Peter-Witte-Grundschule;13437;Rathauspromenade 75;4118966;4118044;peter-witte-schule@gmx.de;http://www.pws.cidsnet.de
12G11;Ringelnatz-Grundschule;13437;Wilhelm-Gericke-Str. 7;4148700;41109614;Ringelnatz-Schule@t-online.de;http://www.ringelnatz.cidsnet.de
12G12;Borsigwalder Grundschule;13509;Miraustr. 100;4322051;43553587;sekretariat@borsigwaldergs.de;http://borsigwaldergs.de
12G13;Franz-Marc-Grundschule;13507;Treskowstr. 26-31;4339792;43774369;franz-marc-g@t-online.de;http://www.fmg-tegel.de
12G14;Alfred-Brehm-Grundschule;13507;Ascheberger Weg 8 A;4322408;43555187;alfred-brehm-gs.-buero@t-online.de;http://www.alfred-brehm-schule.cidsnet.de
12G15;Hoffmann-von-Fallersleben-Grundschule;13509;Ziekowstr. 80-88;4339343;4347855;fallerslebengs@t-online.de;http://www.fallersleben.cidsnet.de
12G17;Ellef-Ringnes-Grundschule;13503;Im Erpelgrund 11-17;41744078-0;41744078-155;e-r-g-schulsekretariat@t-online.de;http://www.ellef-ringnes-grundschule.cidsnet.de
12G18;Grundschule am Tegelschen Ort;13505;Gerlindeweg 11-23;4311786;4310058;grundschule-tegelort@t-online.de;http://www.grundschule-tegelort.de
12G19;Münchhausen-Grundschule;13469;Artemisstr. 22-26;4111630;41190956;info@muenchhausen-gs.cidsnet.de;http://www.muenchhausen-gs.cidsnet.de
12G20;Grundschule am Vierrutenberg;13469;Am Vierrutenberg 59-65;4026518;4029167;vierrutenbergschule@gmail.com;http://www.grundschule-am-vierrutenberg.de
12G21;Grundschule am Fließtal;13467;Seebadstr. 42-43;4045827;4044065;buero@gsfliesstal.de;http://www.fliesstal.cidsnet.de/index.php
12G22;Gustav-Dreyer-Grundschule;13467;Freiherr-vom-Stein-Str. 31;405086-0;405086-20;schulleitung@gustav-dreyer-schule.de;http://www.gustav-dreyer-schule.de
12G23;Victor-Gollancz-Grundschule;13465;Gollanczstr. 18-24;4014659;4061573;victorggs@googlemail.com;http://www.victor-gollancz-grundschule.com
12G24;Renée-Sintenis-Grundschule;13465;Laurinsteig 39-45;4060591-0;4060591-99;Renee.Sintenis@t-online.de;http://www.renee-sintenis.cidsnet.de
12G26;Märkische Grundschule;13439;Dannenwalder Weg 163-165;4165057;41713122;26.G@staatliche-Europa-schule.de;http://www.staatliche-europa-schule.de
12G27;Chamisso-Grundschule;13435;Senftenberger Ring 27;40716257;4152050;chamisso-gs@t-online.de;http://www.chamisso-grundschule.de
12G28;Grundschule in den Rollbergen;13469;Waldshuter Zeile 6;4023059;4029742;rollberge@web.de;http://www.rollberge.de
12G29;Hermann-Schulz-Grundschule;13403;Kienhorststr. 67-79;4132008;41713958;hermann.schulz.grundschule@googlemail.com;http://www.hsg.cidsnet.de
12G30;Reineke-Fuchs-Grundschule;13403;Foxweg 15;4132055;4135688;info@reineke-fuchs-grundschule.de;http://www.reineke-fuchs-gs.cidsnet.de
12G32;Charlie-Chaplin-Grundschule;13439;Wilhelmsruher Damm 90-94;4167676;40716619;charlie-chaplin.grundschule@t-online.de;http://www.chaplin.cidsnet.de
12G33;Lauterbach-Grundschule;13435;Senftenberger Ring 41;4021088;4022642;lauterbachgrundschule@yahoo.de;http://www.lauterbach-schule.de
12G34;Otfried-Preußler-Grundschule;13503;Schulzendorfer Str. 99;4366038-0;4366038-10;info@ops-berlin.de;http://www.ops-berlin.de
12K01;Julius-Leber-Schule;13507;Treskowstr. 26-31;4355709-0;4355709-9;sekretariat@jls-berlin.de;http://www.jls-berlin.de
12K02;Bettina-von-Arnim-Schule;13435;Senftenberger Ring 49;40305-0;40305-199;bva-mail@bettina.cidsnet.de;http://www.bettina.cidsnet.de
12K03;Max-Beckmann-Schule (Integrierte Sekundarschule);13403;Auguste-Viktoria-Allee 37;4134081;4135164;schulleitung@m-b-o.net;http://www.m-b-o.net
12K04;Paul-Löbe-Schule;13407;Lindauer Allee 23-25;4957026;49875423;paul-loebe-schule@gmx.de;http://www.paul-loebe-schule.de
12K05;Gustav-Freytag-Schule (Integrierte Sekundarschule);13409;Breitkopfstr. 66-80;4958031;49873287;gustav.freytag.schule@gmail.com;http://www.gustav-freytag-schule.de/
12K06;Benjamin-Franklin-Schule (Integrierte Sekundarschule);13509;Sommerfelder Str. 5-7;43983810;4398381-81;Schule@franklin.cidsnet.de;http://www.franklin.cidsnet.de
12K07;Jean-Krämer-Schule (Integrierte Sekundarschule) Wittenau;13437;Alt-Wittenau 8-12;41109152;40999365;jeankraemerschule@gmail.com;http://www.jeankraemerschule.de
12K09;Carl-Benz-Schule (Integrierte Sekundarschule);13467;Heidenheimer Str. 53-54;404609-7;404609-8;sek@cbo.cidsnet.de;http://www.cbo.cidsnet.de
12K10;Carl-Bosch-Schule;13467;Frohnauer Str. 74-80;405841-49;405841-51;buero.cabo@t-online.de;http://www.carl-bosch-oberschule.de/
12K11;Albrecht-Haushofer-Schule;13503;Kurzebracker Weg 40-46;4319072;4361447;buero.ahs@googlemail.com;http://www.albrecht-haushofer-schule.de
12K12;Campus Hannah Höch (Gemeinschaftsschule);13435;Finsterwalder Str. 52-56;4089996-0;4089996-66;12K12@12K12.schule.berlin.de;http://www.gemeinschaftsschule-reinickendorf.de
12P01;Katholische Schule Salvator (Grundschule);13469;Fürst-Bismarck-Str. 8-10;41408180;40910070;KSS-G@t-online.de;http://www.salvator-grundschule.de
12P02;Waldorfschule Märkisches Viertel Berlin;13439;Treuenbrietzener Str. 28;407283-0;407283-26;info@waldorfschule-mv.de;http://www.waldorfschule-mv.de
12P03;Evangelische Schule Frohnau;13465;Benediktinerstr. 11-19;406321-49;406321-59;buero@ev-frohnau.de;http://www.ev-frohnau.de
12P04;Katholische Schule Salvator;13469;Fürst-Bismarck-Str. 8-10;4111198;40910070;schulleitung@salvator.net;http://salvator.net
12P06;Elisabethstift-Schule (Grundschule);13467;Falkentaler Steig 10;6883438-70;6883438-71;michael.winter@elisabethstift-berlin.de;http://www.elisabethstift-schule.de
12P07;Private Goethe-Schulen;13435;Wittenauer Str. 114 ;40399849;40395426;sekretariatgoetheschulenberlin@gmail.com;http://goethe-grundschule.bifiz.de/
12P10;Demokratische Schule X (Gemeinschaftsschule);13503;Keilerstr. 17 A;609226-21;;info@demokratische-schule-x.de;http://www.demokratische-schule-x.de
12P11;Alternativschule Berlin (Gemeinschaftsschule);13469;Bondickstr. 8-9;4174860;417486150;info@alternativschule-berlin.de;http://www.alternativschule-berlin.de
12P13;Euro Akademie;13507;Berliner Str. 66;435570-30;435570-59;berlin@euroakademie.de;http://www.eso.de/berlin http://www.euroakademie.de
12P14;Montessori-Schule Heiligensee (Integrierte Sekundarschule);13503;Stolpmünder Weg 45;60264528;;info@montessori-heiligensee.de;http://www.montessori-heiligensee.de
12P15;EJF-Fachschule für Sozialpädagogik;13503;Am Bärensprung 58;43067-10;43067-13;info-fachschule@ejf.de;http://www.ejf.de
12P16;Elisabethstift-Schule (Gemeinschaftsschule);13467;Fellbacher Str. 18-19;6883438-70;6883438-71;michael.winter@elisabethstift-berlin.de;http://www.elisabethstift-schule.de
12P18;RENAFAN Akademie gGmbH;13507;Berliner Str.36/37;438190-977;438190882000;akademie@renafan.de;http://www.renafan.de
12S01;Stötzner-Schule;13509;Tietzstr. 26-28;4328011;43566163;verwaltung@stoetznerschule-berlin.de;http://www.stoetznerschule-berlin.de
12S02;Richard-Keller-Schule;13467;Olafstr. 32-34;4048933;40009791;rks-j.hohnke@web.de;http://www.rks.cidsnet.de
12S03;Lauterbach-Schule;13435;Senftenberger Ring 41;4021089;40203789;info@lauterbach-schule.de;http://www.lauterbach-schule.de
12S04;Schule am Park;13437;Eichborndamm 276-284;41450-34;41450-33;schule.am.park@web.de;http://www.schule-am-park.schule-berlin.net/
12S05;Wiesengrund-Schule;13467;Frohnauer Str. 74-80;40009145;40008983;wiesengrund-schule@t-online.de;http://www.wiesengrund-schule.cidsnet.de
12S06;Toulouse-Lautrec-Schule;13509;Miraustr. 120-126;433209-7;433209-9;sekretariat@toulouse-lautrec-schule.de;http://www.tls.cidsnet.de
12Y01;Friedrich-Engels-Gymnasium;13407;Emmentaler Str. 67;4955056;4962871;feg@freenet.de;http://www.feg-berlin.de
12Y02;Europäisches Gymnasium Bertha-von-Suttner;13409;Reginhardstr. 172;49160-57;49280-45;verwaltung@bertha-von-suttner.de;http://www.bertha-von-suttner.de
